,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1103,48,No,Travel_Rarely,Sales,16,4,Life Sciences,3,96,3,2,Sales Executive,3,Divorced,8,No,14,3,3,1,18,2,3,8,7,7,7
1104,29,No,Travel_Rarely,Research & Development,9,3,Life Sciences,3,91,4,1,Research Scientist,3,Married,6,No,18,3,1,2,5,2,2,1,0,0,0
1105,33,No,Travel_Rarely,Sales,8,4,Life Sciences,1,46,3,2,Sales Executive,1,Married,2,No,13,3,4,1,8,6,1,2,2,2,2
1106,30,Yes,Travel_Rarely,Sales,1,3,Life Sciences,2,64,2,2,Sales Executive,1,Married,1,No,11,3,4,1,10,4,3,10,8,6,7
1107,38,No,Travel_Frequently,Human Resources,10,4,Human Resources,3,71,3,2,Human Resources,3,Married,3,No,11,3,3,0,10,2,3,6,3,1,2
1108,35,No,Travel_Rarely,Research & Development,1,3,Medical,4,68,2,1,Laboratory Technician,1,Single,1,No,19,3,2,0,3,3,3,3,0,1,2
1109,30,No,Travel_Rarely,Sales,29,4,Technical Degree,3,33,3,3,Sales Executive,2,Married,3,No,12,3,2,1,9,3,3,4,2,1,3
1110,35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,69,3,1,Laboratory Technician,1,Divorced,1,Yes,12,3,4,1,1,2,3,1,0,0,0
1111,53,Yes,Travel_Rarely,Research & Development,2,5,Technical Degree,3,78,2,3,Manufacturing Director,4,Married,0,No,16,3,2,1,34,4,3,33,7,1,9
1112,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,3,81,3,2,Manufacturing Director,2,Married,4,No,11,3,1,2,7,2,3,5,2,1,4
1113,32,No,Non-Travel,Research & Development,1,4,Technical Degree,4,62,3,2,Research Scientist,1,Married,4,No,14,3,2,1,9,3,2,6,5,1,2
1114,48,No,Travel_Rarely,Research & Development,15,4,Other,3,65,3,1,Research Scientist,1,Married,8,No,12,3,4,1,10,3,2,8,2,7,6
1115,34,No,Travel_Rarely,Research & Development,7,4,Medical,1,35,3,1,Research Scientist,4,Single,1,No,13,3,3,0,1,4,1,1,0,0,0
1116,55,No,Travel_Rarely,Sales,26,5,Marketing,3,60,2,5,Manager,4,Married,1,No,21,4,3,1,36,3,3,36,6,2,13
1117,34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,45,3,2,Research Scientist,4,Married,9,No,17,3,2,1,9,3,2,2,2,2,1
1118,26,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,89,3,1,Research Scientist,4,Married,1,No,21,4,1,0,1,5,3,1,0,0,0
1119,38,No,Travel_Rarely,Sales,14,3,Life Sciences,3,80,3,2,Sales Executive,2,Married,0,No,11,3,4,1,10,3,3,9,8,7,7
1120,38,No,Travel_Rarely,Sales,16,3,Life Sciences,2,90,3,2,Sales Executive,2,Single,2,No,12,3,2,0,8,5,4,3,2,1,2
1121,36,No,Travel_Rarely,Sales,1,4,Life Sciences,2,73,3,2,Sales Executive,3,Single,6,No,13,3,1,0,15,5,3,1,0,0,0
1122,29,No,Travel_Rarely,Research & Development,3,1,Medical,2,87,3,1,Laboratory Technician,1,Single,1,Yes,18,3,4,0,10,3,3,10,9,1,5
1123,35,No,Travel_Rarely,Research & Development,10,4,Medical,1,51,3,2,Healthcare Representative,3,Single,3,Yes,16,3,3,0,10,4,3,5,2,0,4
1124,39,No,Travel_Rarely,Sales,6,3,Medical,4,38,4,3,Sales Executive,3,Married,2,No,11,3,1,1,11,3,3,7,6,7,6
1125,29,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,87,3,2,Healthcare Representative,4,Divorced,1,No,19,3,4,1,6,0,4,6,4,1,3
1126,50,No,Travel_Rarely,Sales,9,3,Marketing,3,59,3,5,Manager,3,Married,4,Yes,16,3,3,1,27,2,3,1,0,0,0
1127,23,No,Travel_Rarely,Research & Development,10,3,Technical Degree,4,45,4,1,Research Scientist,3,Married,2,No,16,3,4,1,4,2,3,2,2,2,2
1128,36,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,80,4,2,Laboratory Technician,1,Married,3,Yes,13,3,4,1,9,3,3,3,2,0,2
1129,42,No,Travel_Rarely,Research & Development,9,2,Other,4,93,2,5,Manager,4,Single,8,No,22,4,4,0,24,2,3,1,0,0,1
1130,35,No,Travel_Rarely,Research & Development,28,3,Life Sciences,2,46,4,2,Laboratory Technician,3,Married,1,No,17,3,4,2,10,3,2,10,9,6,8
1131,34,No,Travel_Frequently,Research & Development,10,4,Technical Degree,4,92,2,2,Healthcare Representative,3,Married,1,No,14,3,2,1,8,3,2,8,2,7,7
1132,40,No,Travel_Rarely,Sales,14,2,Life Sciences,4,84,3,2,Sales Executive,1,Married,1,No,15,3,3,1,5,2,3,5,4,1,2
1133,43,No,Travel_Rarely,Research & Development,27,3,Technical Degree,4,87,4,1,Laboratory Technician,2,Divorced,5,No,12,3,3,1,8,0,3,6,4,0,2
1134,35,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3,63,2,1,Laboratory Technician,4,Married,1,No,18,3,4,1,1,5,2,1,0,0,1
1135,46,No,Travel_Rarely,Sales,1,4,Life Sciences,4,56,4,4,Manager,1,Single,1,No,15,3,2,0,27,5,1,26,0,0,12
1136,28,Yes,Travel_Rarely,Research & Development,24,3,Medical,3,51,3,1,Laboratory Technician,2,Married,1,Yes,17,3,3,3,1,3,3,1,1,0,0
1137,22,No,Non-Travel,Research & Development,26,2,Other,2,85,2,1,Research Scientist,3,Married,1,Yes,14,3,2,0,4,2,2,4,2,1,3
1138,50,No,Travel_Frequently,Research & Development,20,5,Medical,2,41,3,4,Healthcare Representative,3,Married,2,Yes,15,3,3,1,32,3,3,30,8,12,13
1139,32,No,Travel_Rarely,Research & Development,5,4,Other,2,35,4,1,Research Scientist,4,Married,3,No,17,3,4,2,6,3,3,3,2,0,2
1140,44,No,Travel_Rarely,Research & Development,7,3,Medical,2,31,3,5,Research Director,4,Divorced,0,Yes,14,3,4,1,23,4,2,22,7,1,10
1141,30,No,Travel_Rarely,Research & Development,7,3,Medical,2,48,2,1,Research Scientist,2,Married,1,No,12,3,2,1,6,3,2,6,4,1,1
1142,45,No,Travel_Rarely,Research & Development,5,5,Medical,3,50,1,2,Laboratory Technician,1,Single,1,Yes,14,3,1,0,10,3,3,10,7,1,4
1143,45,No,Non-Travel,Sales,26,3,Marketing,1,52,2,2,Sales Executive,1,Married,1,No,15,3,1,1,10,2,3,10,7,4,5
1144,31,No,Travel_Frequently,Sales,2,4,Other,4,54,3,2,Sales Executive,1,Single,7,No,13,3,4,0,10,3,3,5,2,0,3
1145,36,No,Travel_Rarely,Research & Development,12,4,Life Sciences,3,76,3,2,Manufacturing Director,3,Married,9,Yes,12,3,2,2,7,2,3,3,2,1,1
1146,34,No,Travel_Frequently,Research & Development,10,4,Life Sciences,3,42,4,2,Manufacturing Director,4,Divorced,1,No,13,3,1,1,9,3,3,9,7,7,2
1147,49,No,Travel_Rarely,Research & Development,25,4,Life Sciences,3,84,3,1,Laboratory Technician,1,Married,1,No,14,3,4,1,10,3,2,9,6,1,4
1148,39,No,Travel_Rarely,Research & Development,10,5,Medical,2,76,3,2,Manufacturing Director,1,Married,2,No,13,3,4,3,10,3,3,7,7,7,7
1149,27,No,Travel_Rarely,Research & Development,19,3,Other,4,67,2,1,Laboratory Technician,1,Divorced,1,No,11,3,1,2,7,3,3,7,7,0,7
1150,35,No,Travel_Rarely,Research & Development,18,5,Life Sciences,2,48,4,2,Research Scientist,1,Married,1,No,11,3,4,0,16,2,3,16,15,1,10
1151,28,No,Travel_Rarely,Research & Development,27,3,Medical,2,39,1,2,Manufacturing Director,1,Divorced,0,No,21,4,2,1,6,5,2,5,3,0,0
1152,21,No,Travel_Rarely,Research & Development,5,1,Medical,3,97,3,1,Research Scientist,4,Single,1,No,18,3,3,0,3,2,3,2,2,2,2
1153,18,Yes,Travel_Frequently,Sales,3,2,Medical,2,70,3,1,Sales Representative,4,Single,1,Yes,12,3,3,0,0,2,4,0,0,0,0
1154,47,No,Travel_Rarely,Human Resources,26,4,Life Sciences,4,98,3,5,Manager,3,Married,3,No,11,3,3,1,27,2,3,5,2,1,0
1155,39,No,Travel_Rarely,Research & Development,3,2,Medical,3,76,2,2,Laboratory Technician,3,Divorced,0,No,15,3,4,1,11,3,3,10,8,0,7
1156,40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,80,2,3,Manufacturing Director,3,Married,1,No,13,3,4,2,18,2,3,18,15,14,12
1157,35,No,Non-Travel,Research & Development,8,4,Life Sciences,3,52,3,2,Healthcare Representative,3,Married,1,No,12,3,4,1,15,5,3,14,11,2,9
1158,37,No,Travel_Rarely,Research & Development,19,3,Life Sciences,3,85,3,2,Manufacturing Director,3,Married,3,No,17,3,1,3,9,2,2,4,3,0,2
1159,39,No,Travel_Frequently,Research & Development,4,3,Medical,1,81,3,2,Manufacturing Director,3,Single,0,No,13,3,4,0,10,2,1,9,2,3,8
1160,45,No,Travel_Rarely,Research & Development,2,2,Other,4,59,2,2,Manufacturing Director,4,Divorced,1,No,19,3,1,2,10,3,3,10,7,3,9
1161,38,No,Travel_Rarely,Research & Development,2,2,Medical,4,54,2,3,Manufacturing Director,3,Married,3,Yes,19,3,4,1,10,6,4,5,4,0,2
1162,35,Yes,Travel_Rarely,Sales,10,3,Medical,4,55,2,3,Sales Executive,1,Married,9,No,17,3,3,0,15,3,3,13,12,6,0
1163,37,No,Travel_Rarely,Research & Development,10,3,Medical,2,71,3,1,Research Scientist,2,Married,1,No,11,3,1,1,8,2,1,8,4,7,7
1164,40,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,84,3,3,Manufacturing Director,4,Single,6,Yes,15,3,4,0,18,2,2,4,2,3,3
1165,44,No,Travel_Frequently,Human Resources,1,5,Human Resources,1,37,3,2,Human Resources,4,Married,4,Yes,11,3,3,0,14,3,3,10,7,0,2
1166,48,No,Travel_Frequently,Research & Development,4,5,Medical,3,89,2,4,Manager,4,Married,2,No,25,4,2,1,23,3,3,2,2,2,2
1167,35,Yes,Travel_Rarely,Sales,15,2,Medical,1,59,1,2,Sales Executive,4,Divorced,6,Yes,14,3,4,2,7,2,2,2,2,2,2
1168,24,No,Travel_Frequently,Research & Development,2,1,Technical Degree,1,32,3,1,Research Scientist,4,Single,1,Yes,13,3,3,0,6,2,3,6,3,1,3
1169,27,No,Travel_Rarely,Research & Development,8,3,Medical,2,86,4,1,Research Scientist,3,Married,7,No,17,3,1,0,5,0,3,3,2,0,2
1170,27,No,Travel_Frequently,Research & Development,2,3,Medical,4,87,3,1,Research Scientist,4,Single,2,No,13,3,3,0,6,0,2,4,2,1,2
1171,40,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,73,3,1,Laboratory Technician,1,Single,3,Yes,14,3,2,0,10,3,1,4,2,0,3
1172,29,No,Travel_Rarely,Sales,10,3,Medical,3,42,2,2,Sales Executive,3,Single,9,No,11,3,3,0,8,2,3,5,2,1,4
1173,36,No,Travel_Rarely,Research & Development,5,4,Life Sciences,2,42,3,3,Healthcare Representative,1,Married,4,No,12,3,3,2,9,6,3,3,2,0,2
1174,25,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,77,4,2,Manufacturing Director,3,Divorced,1,No,17,3,3,2,7,6,3,7,7,0,7
1175,39,No,Travel_Rarely,Research & Development,12,3,Medical,4,66,3,2,Manufacturing Director,2,Married,4,No,21,4,3,0,7,3,3,5,4,1,0
1176,49,No,Travel_Rarely,Research & Development,22,4,Other,1,72,3,4,Research Director,2,Married,3,No,16,3,2,2,27,2,3,4,2,1,2
1177,50,No,Travel_Rarely,Research & Development,17,5,Life Sciences,4,50,2,3,Research Director,1,Divorced,5,No,15,3,3,3,19,3,3,14,11,1,11
1178,20,No,Travel_Rarely,Sales,2,3,Medical,3,31,3,1,Sales Representative,3,Single,1,No,19,3,1,0,2,3,3,2,2,2,2
1179,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4,66,3,2,Research Scientist,2,Divorced,1,No,12,3,3,1,11,2,3,11,8,7,9
1180,36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,77,3,1,Laboratory Technician,2,Single,2,No,11,3,3,0,15,4,3,4,3,1,3
1181,49,No,Travel_Rarely,Research & Development,6,1,Life Sciences,3,41,2,4,Healthcare Representative,3,Married,2,Yes,19,3,2,1,30,3,3,15,11,2,12
1182,36,No,Non-Travel,Research & Development,1,4,Medical,4,33,2,2,Manufacturing Director,3,Married,0,No,15,3,3,0,4,6,3,3,2,1,2
1183,36,No,Travel_Rarely,Research & Development,3,2,Life Sciences,4,79,4,2,Healthcare Representative,1,Divorced,6,No,20,4,1,1,13,3,3,5,4,0,4
1184,54,No,Travel_Rarely,Research & Development,22,5,Medical,2,91,3,4,Manager,3,Married,3,No,25,4,3,1,36,6,3,10,8,4,7
1185,43,No,Travel_Rarely,Research & Development,15,2,Life Sciences,3,65,2,4,Research Director,3,Married,1,No,24,4,1,1,14,3,3,14,10,6,11
1186,35,Yes,Travel_Frequently,Sales,12,4,Other,4,36,3,2,Sales Executive,4,Single,3,Yes,24,4,1,0,13,2,4,11,9,6,7
1187,38,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,90,3,2,Research Scientist,4,Married,7,No,15,3,4,2,19,4,4,13,11,2,9
1188,29,No,Travel_Rarely,Sales,5,3,Medical,1,43,2,2,Sales Executive,2,Divorced,1,Yes,13,3,2,1,10,3,2,10,0,0,9
1189,33,No,Travel_Rarely,Sales,2,4,Medical,4,93,3,2,Sales Executive,4,Divorced,1,No,14,3,3,2,6,5,3,6,2,0,4
1190,32,No,Travel_Rarely,Research & Development,2,3,Medical,4,45,3,2,Research Scientist,2,Divorced,0,No,13,3,3,2,10,4,2,9,5,1,6
1191,31,No,Travel_Rarely,Sales,5,4,Life Sciences,1,67,3,2,Sales Executive,4,Married,1,No,11,3,1,2,10,2,3,10,0,0,2
1192,49,No,Travel_Rarely,Research & Development,16,3,Medical,4,74,3,1,Laboratory Technician,1,Divorced,4,Yes,16,3,2,1,17,2,2,2,2,2,2
1193,38,No,Travel_Frequently,Research & Development,2,3,Medical,4,42,2,1,Laboratory Technician,2,Single,1,No,22,4,2,0,4,3,3,4,3,3,3
1194,47,No,Travel_Rarely,Sales,2,4,Life Sciences,2,47,4,4,Manager,2,Divorced,6,No,14,3,3,3,29,2,3,3,2,1,2
1195,49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,36,3,4,Manager,3,Single,4,No,14,3,1,0,23,2,3,8,7,0,0
1196,41,No,Travel_Rarely,Sales,23,2,Life Sciences,4,80,3,3,Sales Executive,3,Single,3,Yes,16,3,4,0,21,2,3,2,0,0,2
1197,20,No,Travel_Rarely,Sales,9,1,Life Sciences,4,54,3,1,Sales Representative,1,Single,1,No,11,3,1,0,2,3,3,2,2,0,2
1198,33,No,Non-Travel,Sales,16,3,Life Sciences,3,36,3,2,Sales Executive,4,Divorced,1,Yes,25,4,3,1,7,2,3,6,5,1,2
1199,36,No,Travel_Rarely,Research & Development,26,4,Life Sciences,1,80,3,2,Healthcare Representative,3,Married,6,No,14,3,2,2,10,2,2,3,2,0,2
1200,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,3,44,3,1,Human Resources,4,Divorced,4,Yes,18,3,1,3,8,2,3,2,2,2,2
1201,23,Yes,Travel_Rarely,Research & Development,8,1,Medical,4,93,2,1,Laboratory Technician,3,Single,1,Yes,11,3,1,0,5,2,3,5,4,1,2
1202,38,No,Travel_Rarely,Research & Development,4,2,Medical,4,87,3,1,Laboratory Technician,3,Married,7,No,19,3,4,1,7,5,2,0,0,0,0
1203,53,No,Travel_Rarely,Research & Development,24,4,Medical,2,48,4,3,Healthcare Representative,4,Married,3,No,15,3,3,0,11,2,3,4,3,1,2
1204,48,Yes,Travel_Frequently,Sales,7,2,Medical,4,95,3,1,Sales Representative,3,Married,2,Yes,11,3,3,2,19,3,3,9,7,7,7
1205,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4,95,3,1,Laboratory Technician,2,Single,1,No,12,3,1,0,1,2,3,1,0,0,0
1206,26,No,Non-Travel,Research & Development,7,3,Medical,4,76,3,1,Laboratory Technician,4,Single,1,No,20,4,3,0,7,5,3,7,7,5,7
1207,55,No,Travel_Rarely,Research & Development,22,3,Technical Degree,1,94,2,1,Research Scientist,2,Divorced,5,No,12,3,4,1,8,1,3,4,2,1,2
1208,34,No,Travel_Rarely,Research & Development,5,2,Medical,2,57,2,2,Laboratory Technician,4,Married,1,No,14,3,3,1,15,3,4,15,10,4,13
1209,60,No,Travel_Rarely,Research & Development,1,4,Medical,3,92,1,3,Healthcare Representative,4,Divorced,3,No,20,4,3,1,19,2,4,1,0,0,0
1210,33,No,Travel_Rarely,Research & Development,21,3,Medical,2,79,4,1,Laboratory Technician,2,Married,1,No,18,3,4,3,14,6,3,14,11,2,13
1211,37,No,Travel_Frequently,Sales,1,4,Medical,3,31,1,2,Sales Executive,4,Divorced,1,No,14,3,3,2,6,2,2,6,3,1,3
1212,34,No,Travel_Rarely,Research & Development,19,3,Life Sciences,2,35,2,1,Research Scientist,4,Married,1,No,12,3,2,0,10,3,3,10,9,8,7
1213,23,Yes,Travel_Rarely,Sales,7,3,Life Sciences,3,99,3,1,Sales Representative,4,Divorced,1,Yes,21,4,2,1,3,2,3,3,2,0,2
1214,44,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,96,4,3,Healthcare Representative,4,Married,1,Yes,19,3,2,1,9,2,3,8,7,6,7
1215,35,No,Travel_Frequently,Research & Development,2,4,Medical,1,79,2,1,Research Scientist,4,Single,0,Yes,14,3,3,0,6,2,4,5,4,1,4
1216,43,No,Travel_Rarely,Sales,2,3,Medical,4,73,3,2,Sales Executive,4,Married,1,Yes,17,3,1,1,10,3,3,10,9,8,8
1217,24,No,Travel_Rarely,Research & Development,9,3,Medical,3,62,4,1,Research Scientist,3,Married,1,No,16,3,4,1,5,1,3,5,3,0,4
1218,41,No,Travel_Rarely,Sales,6,3,Marketing,4,35,3,3,Sales Executive,3,Single,1,No,12,3,2,0,10,3,3,10,8,8,7
1219,29,No,Travel_Rarely,Research & Development,9,4,Medical,4,43,3,1,Laboratory Technician,3,Married,9,No,17,3,3,1,9,2,3,5,3,1,2
1220,36,No,Travel_Rarely,Sales,2,4,Life Sciences,3,51,3,2,Sales Representative,4,Single,3,No,15,3,3,0,17,2,2,13,7,6,7
1221,45,No,Non-Travel,Research & Development,1,1,Life Sciences,3,74,2,3,Healthcare Representative,3,Married,3,No,23,4,4,1,25,3,2,23,15,14,4
1222,24,Yes,Travel_Rarely,Human Resources,22,1,Human Resources,4,58,1,1,Human Resources,3,Married,1,No,11,3,3,1,1,2,3,1,0,0,0
1223,47,Yes,Travel_Frequently,Sales,9,3,Life Sciences,3,82,1,4,Sales Executive,3,Married,7,No,11,3,3,0,25,3,1,23,5,14,10
1224,26,No,Travel_Rarely,Research & Development,17,4,Medical,4,62,1,1,Laboratory Technician,3,Married,1,No,15,3,3,3,3,3,4,3,2,0,2
1225,45,No,Travel_Rarely,Research & Development,28,2,Technical Degree,4,48,2,4,Research Director,2,Single,1,No,11,3,3,0,21,2,3,21,6,8,6
1226,32,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,56,3,1,Research Scientist,3,Married,6,No,13,3,1,1,10,3,2,5,2,1,3
1227,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2,69,3,1,Laboratory Technician,3,Married,1,No,14,3,4,1,6,2,4,5,2,0,3
1228,41,No,Non-Travel,Human Resources,4,3,Human Resources,3,60,1,2,Human Resources,2,Married,6,No,19,3,2,1,10,4,3,3,2,1,2
1229,40,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2,92,3,2,Manufacturing Director,1,Married,2,Yes,16,3,2,1,18,3,3,1,0,0,0
1230,24,No,Travel_Rarely,Research & Development,29,1,Medical,2,91,3,1,Laboratory Technician,1,Divorced,1,No,13,3,2,3,6,2,4,6,2,1,2
1231,46,No,Travel_Rarely,Research & Development,13,4,Life Sciences,3,34,3,2,Healthcare Representative,2,Single,6,No,14,3,4,0,19,3,3,10,7,0,9
1232,35,No,Travel_Rarely,Research & Development,27,4,Life Sciences,4,49,3,2,Manufacturing Director,3,Married,2,No,16,3,2,1,17,3,3,7,7,0,7
1233,30,No,Travel_Rarely,Research & Development,16,1,Life Sciences,2,33,3,1,Research Scientist,4,Married,1,No,12,3,2,1,10,2,2,10,0,0,8
1234,47,No,Non-Travel,Sales,2,4,Marketing,3,87,3,2,Sales Executive,2,Married,7,No,11,3,4,1,4,3,1,1,0,0,0
1235,46,No,Travel_Rarely,Sales,2,3,Life Sciences,3,74,3,3,Sales Executive,4,Divorced,4,Yes,12,3,2,1,13,5,2,10,6,0,3
1236,36,Yes,Travel_Rarely,Sales,13,5,Marketing,2,96,2,2,Sales Executive,1,Divorced,5,Yes,13,3,2,3,16,3,3,2,2,2,2
1237,32,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,34,1,2,Sales Executive,2,Single,6,No,15,3,2,0,10,2,3,0,0,0,0
1238,23,No,Travel_Rarely,Research & Development,4,1,Medical,3,51,3,1,Laboratory Technician,2,Single,1,No,13,3,3,0,3,3,1,3,2,1,2
1239,31,No,Travel_Frequently,Research & Development,24,1,Technical Degree,4,30,3,2,Manufacturing Director,4,Single,2,No,20,4,4,0,9,3,2,5,4,1,4
1240,39,No,Non-Travel,Research & Development,1,3,Life Sciences,4,77,3,2,Laboratory Technician,4,Married,1,Yes,15,3,4,1,9,2,3,9,8,5,8
1241,32,No,Travel_Rarely,Sales,19,3,Life Sciences,4,80,1,3,Sales Executive,3,Married,3,No,13,3,3,1,10,2,1,4,3,0,2
1242,40,No,Travel_Rarely,Sales,7,4,Medical,2,88,3,5,Manager,2,Single,1,No,14,3,2,0,21,3,2,21,8,12,8
1243,45,No,Travel_Rarely,Human Resources,4,3,Life Sciences,3,56,1,3,Human Resources,3,Married,4,No,21,4,3,2,9,2,4,5,0,0,3
1244,30,No,Travel_Frequently,Research & Development,2,4,Technical Degree,4,78,2,1,Research Scientist,1,Single,0,No,16,3,4,0,10,2,3,9,7,0,7
1245,24,No,Travel_Frequently,Human Resources,10,3,Medical,1,59,3,1,Human Resources,4,Married,0,No,14,3,4,1,3,2,3,2,2,2,1
1246,30,Yes,Travel_Frequently,Human Resources,8,3,Human Resources,3,66,2,1,Human Resources,4,Divorced,6,No,11,3,3,1,6,0,2,4,2,1,2
1247,31,No,Travel_Rarely,Sales,5,3,Technical Degree,1,51,3,2,Sales Executive,3,Married,1,No,19,3,3,1,6,3,3,5,2,0,2
1248,27,No,Travel_Rarely,Research & Development,8,3,Medical,3,67,3,1,Research Scientist,4,Single,1,No,11,3,3,0,6,5,2,6,2,1,4
1249,29,Yes,Travel_Rarely,Sales,9,3,Marketing,2,52,1,1,Sales Representative,2,Single,1,No,13,3,3,0,2,3,3,2,2,2,2
1250,29,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,70,4,2,Healthcare Representative,3,Single,8,Yes,12,3,4,0,10,5,4,3,2,0,2
1251,30,No,Travel_Rarely,Sales,15,2,Marketing,3,94,2,3,Sales Executive,1,Divorced,2,No,11,3,1,1,12,2,3,7,7,1,7
1252,34,No,Travel_Rarely,Research & Development,2,4,Medical,4,97,4,1,Research Scientist,4,Married,0,Yes,14,3,1,3,6,3,3,5,0,1,2
1253,33,No,Non-Travel,Sales,2,3,Marketing,4,62,3,2,Sales Executive,2,Single,8,No,15,3,4,0,13,2,2,11,7,1,7
1254,49,No,Travel_Rarely,Sales,11,4,Marketing,4,80,3,2,Sales Executive,4,Single,3,No,12,3,3,0,8,1,4,5,1,0,4
1255,33,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,74,3,3,Sales Executive,1,Single,2,Yes,20,4,3,0,11,2,2,0,0,0,0
1256,38,No,Travel_Frequently,Research & Development,2,2,Medical,3,75,2,1,Laboratory Technician,2,Married,4,No,14,3,2,1,9,4,2,6,1,0,5
1257,31,Yes,Travel_Rarely,Sales,16,4,Marketing,1,70,3,3,Sales Executive,3,Married,2,No,13,3,1,3,10,2,3,1,0,0,0
1258,29,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4,91,2,1,Research Scientist,1,Divorced,1,No,13,3,3,1,1,2,3,1,0,0,0
1259,30,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,58,4,2,Healthcare Representative,3,Married,3,No,16,3,3,1,10,3,3,7,0,1,7
1260,32,No,Non-Travel,Research & Development,5,4,Technical Degree,2,65,3,1,Research Scientist,2,Single,2,No,14,3,2,0,12,3,3,7,7,0,7
1261,38,No,Travel_Rarely,Research & Development,18,3,Medical,2,60,1,2,Healthcare Representative,4,Married,3,Yes,16,3,3,1,15,2,3,1,0,1,0
1262,43,Yes,Travel_Frequently,Research & Development,17,3,Technical Degree,3,38,2,1,Research Scientist,3,Married,9,Yes,16,3,4,1,6,4,3,1,0,0,0
1263,42,No,Travel_Rarely,Research & Development,12,3,Medical,2,57,3,1,Laboratory Technician,2,Divorced,8,No,22,4,2,3,7,6,2,5,3,0,4
1264,55,No,Travel_Rarely,Research & Development,2,3,Medical,3,60,2,5,Research Director,1,Married,8,No,12,3,2,3,34,2,3,1,0,0,0
1265,33,No,Non-Travel,Research & Development,4,3,Technical Degree,4,90,3,2,Research Scientist,2,Divorced,5,No,15,3,4,2,11,2,2,9,8,1,7
1266,41,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,94,3,1,Laboratory Technician,1,Divorced,1,No,20,4,2,2,5,2,3,5,3,0,4
1267,34,No,Non-Travel,Sales,10,3,Life Sciences,4,87,3,2,Sales Executive,3,Divorced,1,Yes,14,3,3,1,15,3,3,15,14,0,7
1268,53,No,Non-Travel,Research & Development,1,4,Medical,1,60,2,4,Manufacturing Director,3,Married,4,Yes,20,4,4,3,27,2,2,3,2,0,2
1269,43,No,Travel_Rarely,Human Resources,2,3,Life Sciences,2,97,3,1,Human Resources,4,Single,0,No,13,3,2,0,10,5,3,9,7,1,8
1270,34,No,Travel_Rarely,Sales,3,2,Life Sciences,4,32,1,2,Sales Executive,4,Single,5,No,12,3,1,0,6,3,3,2,2,2,2
1271,21,Yes,Travel_Rarely,Sales,7,1,Marketing,2,31,3,1,Sales Representative,2,Single,1,No,13,3,2,0,1,3,3,1,0,1,0
1272,38,No,Travel_Rarely,Research & Development,6,2,Other,4,40,2,1,Laboratory Technician,3,Married,1,No,11,3,2,1,5,3,3,5,4,0,4
1273,22,Yes,Travel_Rarely,Research & Development,8,1,Medical,3,79,3,1,Laboratory Technician,1,Married,1,Yes,17,3,3,0,1,6,3,1,0,0,0
1274,31,No,Travel_Rarely,Sales,29,4,Marketing,1,91,2,2,Sales Executive,4,Married,1,No,14,3,1,2,13,3,3,12,7,5,7
1275,51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,53,3,3,Manager,3,Married,2,No,11,3,4,0,15,2,3,2,2,2,2
1276,37,No,Travel_Rarely,Sales,9,2,Marketing,2,46,2,2,Sales Executive,2,Married,1,No,14,3,1,2,5,2,3,5,2,0,3
1277,46,No,Travel_Rarely,Research & Development,2,4,Medical,3,46,3,5,Research Director,4,Divorced,7,Yes,17,3,3,1,24,3,3,2,1,2,2
